title,pdf_url,has_compute,has_energy,has_carbon,compute_matches,energy_matches,carbon_matches
On-the-Fly Adaptive Distillation of Transformer to Dual-State Linear Attention for Long-Context LLM Serving,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ro25a/ro25a.pdf,True,False,True,A100; H100; A6000; training\s+time; compute\s+cost,,LCA
Leveraging Predictive Equivalence in Decision Trees,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mctavish25a/mctavish25a.pdf,True,False,False,training\s+time,,
Provably Cost-Sensitive Adversarial Defense via Randomized Smoothing,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xin25a/xin25a.pdf,True,False,False,A100,,
Flow-of-Options: Diversified and Improved LLM Reasoning by Thinking Through Options,https://raw.githubusercontent.com/mlresearch/v267/main/assets/nair25c/nair25c.pdf,True,False,True,training\s+time,,CO2
Model Swarms: Collaborative Search to Adapt LLM Experts via Swarm Intelligence,https://raw.githubusercontent.com/mlresearch/v267/main/assets/feng25o/feng25o.pdf,True,True,True,A100,MWh; energy\s+efficiency,environmental\s+impact
GoIRL: Graph-Oriented Inverse Reinforcement Learning for Multimodal Trajectory Prediction,https://raw.githubusercontent.com/mlresearch/v267/main/assets/pei25c/pei25c.pdf,True,False,True,training\s+time,,LCA
Explicit Exploration for High-Welfare Equilibria in Game-Theoretic Multiagent Reinforcement Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/nguyen25b/nguyen25b.pdf,False,True,False,,MWh,
The Brain’s Bitter Lesson: Scaling Speech Decoding With Self-Supervised Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jayalath25a/jayalath25a.pdf,True,False,False,A100; V100; compute\s+budget; GPU\s+memory,,
HarmoniCa: Harmonizing Training and Inference for Better Feature Caching in Diffusion Transformer Acceleration,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25ah/huang25ah.pdf,True,False,False,GPU[\s\-]?hours?; A100; A6000; training\s+time; FLOPs; GPU\s+memory,,
A Theory for Conditional Generative Modeling on Multiple Data Sources,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25eu/wang25eu.pdf,True,False,True,RTX\s?\d{4},,LCA
A Forget-and-Grow Strategy for Deep Reinforcement Learning Scaling in Continuous Control,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kang25c/kang25c.pdf,True,False,False,training\s+time,,
LLMs Can Reason Faster Only If We Let Them,https://raw.githubusercontent.com/mlresearch/v267/main/assets/sel25a/sel25a.pdf,True,True,True,H100,kWh; MWh; watt[\s\-]?hour; energy\s+consumption; energy\s+usage; energy\s+cost; energy\s+efficiency; power\s+usage\s+effectiveness; PUE; joule,carbon\s+footprint; carbon\s+emission; greenhouse\s+gas; carbon\s+offset
Be a Goldfish: Forgetting Bad Conditioning in Sparse Linear Regression via Variational Autoencoders,https://raw.githubusercontent.com/mlresearch/v267/main/assets/pratihar25a/pratihar25a.pdf,False,False,False,,,
BSemiFL: Semi-supervised Federated Learning via a Bayesian Approach,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25dc/wang25dc.pdf,True,False,False,RTX\s?\d{4},,
How Expressive are Knowledge Graph Foundation Models?,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25a/huang25a.pdf,True,True,False,H100; training\s+time; GPU\s+memory,MWh,
Skip the Equations: Learning Behavior of Personalized Dynamical Systems Directly From Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kacprzyk25a/kacprzyk25a.pdf,False,False,False,,,
SOLD: Slot Object-Centric Latent Dynamics Models for Relational Manipulation Learning from Pixels,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mosbach25a/mosbach25a.pdf,False,False,False,,,
Contrastive Localized Language-Image Pre-Training,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25ah/chen25ah.pdf,False,False,False,,,
Scaling Sparse Feature Circuits For Studying In-Context Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kharlapenko25a/kharlapenko25a.pdf,False,False,False,,,
Explicit Discovery of Nonlinear Symmetries from Dynamic Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hu25o/hu25o.pdf,False,False,False,,,
Riemann Tensor Neural Networks: Learning Conservative Systems with Physics-Constrained Networks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jnini25a/jnini25a.pdf,True,False,False,training\s+time,,
Instance Correlation Graph-based Naive Bayes,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ar/li25ar.pdf,False,False,False,,,
All-Purpose Mean Estimation over R: Optimal Sub-Gaussianity with Outlier Robustness and Low Moments Performance,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lee25w/lee25w.pdf,False,False,False,,,
Byzantine-Resilient Federated Alternating Gradient Descent and Minimization for Partly-Decoupled Low Rank Matrix Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/singh25a/singh25a.pdf,True,False,False,compute\s+cost,,
TRUST-VLM: Thorough Red-Teaming for Uncovering Safety Threats in Vision-Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25au/chen25au.pdf,True,False,False,A6000,,
Accelerating Unbiased LLM Evaluation via Synthetic Feedback,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhou25v/zhou25v.pdf,True,False,False,H100,,
Understanding and Mitigating Memorization in Diffusion Models for Tabular Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/fang25f/fang25f.pdf,False,False,False,,,
The Sample Complexity of Online Strategic Decision Making with Information Asymmetry and Knowledge Transportability,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hu25b/hu25b.pdf,False,False,False,,,
Permutation-Free High-Order Interaction Tests,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25bb/liu25bb.pdf,False,False,False,,,
Speeding up Policy Simulation in Supply Chain RL,https://raw.githubusercontent.com/mlresearch/v267/main/assets/farias25a/farias25a.pdf,True,False,False,A100; wall[\s\-]?clock; GPU\s+memory,,
Double-Filter: Efficient Fine-tuning of Pre-trained Vision-Language Models via Patch&Layer Filtering,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25e/he25e.pdf,True,False,False,RTX\s?\d{4}; FLOPs,,
On the Alignment between Fairness and Accuracy: from the Perspective of Adversarial Robustness,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chai25c/chai25c.pdf,False,False,True,,,LCA
COExpander: Adaptive Solution Expansion for Combinatorial Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25r/ma25r.pdf,True,False,False,A100,,
Hi-Patch: Hierarchical Patch GNN for Irregular Multivariate Time Series,https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25r/luo25r.pdf,True,False,False,training\s+time,,
Flat-LoRA: Low-Rank Adaptation over a Flat Loss Landscape,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25x/li25x.pdf,True,False,False,RTX\s?\d{4}; training\s+time,,
"Feynman-Kac Correctors in Diffusion: Annealing, Guidance, and Product of Experts",https://raw.githubusercontent.com/mlresearch/v267/main/assets/skreta25a/skreta25a.pdf,True,False,False,A100,,
Variational Control for Guidance in Diffusion Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/pandey25a/pandey25a.pdf,True,False,False,A6000; wall[\s\-]?clock,,
Efficient Multi-modal Long Context Learning for Training-free Adaptation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25v/ma25v.pdf,True,False,False,FLOPs; GPU\s+memory,,
A Theoretical Framework For Overfitting In Energy-based Modeling,https://raw.githubusercontent.com/mlresearch/v267/main/assets/catania25a/catania25a.pdf,True,True,False,training\s+time,MWh,
On the Role of Label Noise in the Feature Learning Process,https://raw.githubusercontent.com/mlresearch/v267/main/assets/han25c/han25c.pdf,False,False,True,,,LCA
Residual Matrix Transformers: Scaling the Size of the Residual Stream,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mak25a/mak25a.pdf,True,True,True,A100; RTX\s?\d{4}; compute\s+cost; FLOPs,energy\s+consumption; energy\s+efficiency,carbon\s+footprint; LCA
An Expressive and Self-Adaptive Dynamical System for Efficient Function Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cc/liu25cc.pdf,True,False,False,A100; training\s+time,,
Peripheral Memory for LLMs: Integration of Sequential Memory Banks with Adaptive Querying,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhai25b/zhai25b.pdf,True,True,True,A100,energy\s+efficiency,carbon\s+footprint; environmental\s+impact
FlexTok: Resampling Images into 1D Token Sequences of Flexible Length,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bachmann25a/bachmann25a.pdf,True,False,True,A100; H100; compute\s+budget; FLOPs,,LCA
NTK-DFL: Enhancing Decentralized Federated Learning in Heterogeneous Settings via Neural Tangent Kernel,https://raw.githubusercontent.com/mlresearch/v267/main/assets/thompson25a/thompson25a.pdf,True,False,False,training\s+time,,
Learning Soft Sparse Shapes for Efficient Time-Series Classification,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25ar/liu25ar.pdf,True,False,False,RTX\s?\d{4}; training\s+time,,
Circumventing Backdoor Space via Weight Symmetry,https://raw.githubusercontent.com/mlresearch/v267/main/assets/peng25f/peng25f.pdf,True,False,True,V100,,LCA
NextCoder: Robust Adaptation of Code LMs to Diverse Code Edits,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aggarwal25b/aggarwal25b.pdf,True,False,False,H100; wall[\s\-]?clock,,
One Image is Worth a Thousand Words: A Usability Preservable Text-Image Collaborative Erasing Framework,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25de/li25de.pdf,True,False,False,RTX\s?\d{4},,
Rank-One Modified Value Iteration,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kolarijani25a/kolarijani25a.pdf,False,False,False,,,
Linear $Q$-Learning Does Not Diverge in $L^2$: Convergence Rates to a Bounded Set,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25ce/liu25ce.pdf,False,False,False,,,
Auditing $f$-differential privacy in one run,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mahloujifar25a/mahloujifar25a.pdf,False,False,False,,,
CMoS: Rethinking Time Series Prediction Through the Lens of Chunk-wise Spatial Correlations,https://raw.githubusercontent.com/mlresearch/v267/main/assets/si25a/si25a.pdf,True,True,True,RTX\s?\d{4}; FLOPs; GPU\s+memory,power\s+consumption,LCA
PPDiff: Diffusing in Hybrid Sequence-Structure Space for Protein-Protein Complex Design,https://raw.githubusercontent.com/mlresearch/v267/main/assets/song25d/song25d.pdf,True,False,True,A6000,,LCA
Federated Causal Structure Learning with Non-identical Variable Sets,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25j/wang25j.pdf,False,False,False,,,
On the Duality between Gradient Transformations and Adapters,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hennigen25a/hennigen25a.pdf,True,False,False,FLOPs; GPU\s+memory; accelerator,,
Structure-informed Risk Minimization for Robust Ensemble Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/qiao25b/qiao25b.pdf,True,False,False,training\s+time,,
Energy-Based Flow Matching for Generating 3D Molecular Structure,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhou25w/zhou25w.pdf,True,False,False,A100; training\s+time,,
Learning Parametric Distributions from Samples and Preferences,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jourdan25a/jourdan25a.pdf,False,False,False,,,
Does learning the right latent variables necessarily improve in-context learning?,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mittal25a/mittal25a.pdf,True,False,False,H100; RTX\s?\d{4}; training\s+time,,
Training Diffusion-based Generative Models with Limited Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25z/zhang25z.pdf,True,False,False,A100,,
Zero Shot Generalization of Vision-Based RL Without Data Augmentation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/batra25a/batra25a.pdf,True,False,False,training\s+time,,
FreeMesh: Boosting Mesh Generation with Coordinates Merging,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25bz/liu25bz.pdf,False,False,False,,,
Provable Efficiency of Guidance in Diffusion Models for General Data Distribution,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25as/li25as.pdf,False,False,False,,,
Quantum Algorithms for Finite-horizon Markov Decision Processes,https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25e/luo25e.pdf,False,False,False,,,
Improving LLM Safety Alignment with Dual-Objective Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25c/zhao25c.pdf,True,True,False,H100,TDP,
Understanding High-Dimensional Bayesian Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/papenmeier25a/papenmeier25a.pdf,False,False,True,,,LCA
One Leaf Reveals the Season: Occlusion-Based Contrastive Learning with Semantic-Aware Views for Efficient Visual Representation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ao/yang25ao.pdf,True,False,False,GPU[\s\-]?hours?; A100; training\s+time; FLOPs; GPU\s+memory,,
Low-Rank Tensor Transitions (LoRT) for Transferable Tensor Regression,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25cj/wang25cj.pdf,False,False,False,,,
Best Subset Selection: Optimal Pursuit for Feature Selection and Elimination,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhu25ad/zhu25ad.pdf,True,False,False,A100,,
Feature Shift Localization Network,https://raw.githubusercontent.com/mlresearch/v267/main/assets/barrabes25a/barrabes25a.pdf,True,False,False,wall[\s\-]?clock,,
Probabilistic Interactive 3D Segmentation with Hierarchical Neural Processes,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cu/liu25cu.pdf,True,False,True,A6000; training\s+time; FLOPs,,LCA
Softmax is not Enough (for Sharp Size Generalisation),https://raw.githubusercontent.com/mlresearch/v267/main/assets/velickovic25a/velickovic25a.pdf,True,False,False,A100; training\s+time,,
Selective Response Strategies for GenAI,https://raw.githubusercontent.com/mlresearch/v267/main/assets/taitler25a/taitler25a.pdf,False,False,False,,,
On Volume Minimization in Conformal Regression,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bars25a/bars25a.pdf,False,False,False,,,
Rethinking Time Encoding via Learnable Transformation Functions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25bh/chen25bh.pdf,False,False,False,,,
MERGE$^3$: Efficient Evolutionary Merging on Consumer-grade GPUs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mencattini25a/mencattini25a.pdf,True,True,False,V100; RTX\s?\d{4}; FLOPs,kWh,
Enabling Optimal Decisions in Rehearsal Learning under CARE Condition,https://raw.githubusercontent.com/mlresearch/v267/main/assets/du25b/du25b.pdf,True,False,True,A100,,CO2
Discrete and Continuous Difference of Submodular Minimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/orfanides25a/orfanides25a.pdf,False,False,False,,,
Universal Neural Optimal Transport,https://raw.githubusercontent.com/mlresearch/v267/main/assets/geuter25a/geuter25a.pdf,True,False,False,H100,,
